document	label
말린장밋잎색 은은하니 발림성도 좋고 색깔도 이쁘고 좋네요 케이스도 빨강색이라 가방 속에서 찾기도 쉽고 색상 이뻐서 두 개 구매했어요 금방금방 슥슥 잘 써질 거 같아요	1
4개째 구매입니다 색상 발색 여러 가지 가격 비해좋다고 느낍니다	1
 페리페라 페리스 잉크 더 벨벳 색상 다 괜찮고 가격도 싸게 사서 만족합니다 부드럽게 잘 발리고 좋네요ㅎ	1
바르는 게 익숙하진 않지만 색상 이쁘네 오	1
 외모성수기 데일리로 바르기 좋은 색상 이어 이	1
내일 바르고 갈 건데 촉촉하니 개니 찬 은 것 같아요 이쁘게 발리 네오 싼 가격 완전 잘 산 느낌입니다 ㅋ	1
8 9호 구입. 발림 좋네요. 맘에 들어요	1
바를 때 립 솔비다는 면봉이 자연스럽고 이쁘게 발리네 오 지속력 좋고	1
모니터 색상은 살짝 색이 다른 것 같지만 색상 예쁘네 오 가성비 좋습니다	1
생각했던 색상 많이 핑크핑크하네오 ㅠㅠ	0
 배송 느린 거 말고는 아주 마음에 들어요 다른 색도 살까 고민 중	0
너무너무 맘에 듭니다 색깔 진짜 예쁘고 지속력 좋고요 배송도 엄청 빨리 왔어요	1
만족합니다 가격대비 너무 좋아요 발색 좋고 가격 부담 없고 데헷눈누난나 신나요 페리페라 사랑해요	1
몽환적 색상 이쁘네 오	1
 발색 좋네요. 색상 확인해본다고 손등에 칠해봤다가 색상소침착 대서 하루는 가더라고요. 근데 맛은 그닥 없어요ㅋㅋ	0
발림도 좋고 색상 동이 뿌요	1
구리다 색상.. 발림성은 좋은데.. 흑흑	0
 색상도 마음에 들고 발색 good	1
 케이스가 너무 이쁘게 나왔어요 립스틱 색상 이쁘고요	1
많은 대들의 밤을 책임져 주는 어플이라고 생각합니다 아프리카 방송 보면서 하루를 마감하는 대가 저 뿐만은 아닐 것이라는 생각을 합니다	1
 저렴한 가격에 만족합니다 지적 색상 전혀 기대 안 하고 샀는데 데일리로 짱 과도한 아이메이크업과 잘 어울립니다	1
매트한 걸 좋아해서 맘에 꼭 들어요 발랐는데 가볍고 색상 넘넘넘 맘에 들어요 또 사구 싶네요	1
 페리페라 틴트 처음 사보는데 지속력도 좋고 색도 이쁘고 가격도 싸고 좋네요 배송 빨리 왔어요	1
 저렴하게 구매해서 기분 좋아요 ㅎㅎ 색상 이뻐요 ㅎㅎ 잘 쓸게요 ㅎㅎ	1
4호랑 9호 샀는데 그냥저냥 나쁘지 않아요. 생각보다 촉촉하고요. 피부가 어두워서 그런가.. 색상 아주 잘 어울린다는 느낌은 없네요. 8호를 살 걸 그랬어요.ㅠ 아쉽..	0
굿굿 색상 이쁘고. 만족이어요	1
 매트타입이라 각질부각 있음	0
 립스틱 뚜껑 여니까 내용물이 없어서 뭔가 했더니 뚜껑 붙어있네 오. 싼 거라서 대충 만든 건가 하고 생각했네 오...	0
다양한 필터를 제공해줘서 편하고 예쁘게 사진 찍을 수 있다 또한 무음기능이 제공되어서 편리하다 	1
딱 제가 운하던 색상 이예요 너무 예뻐요	1
밝은 색은 입술주름 부각에 탁월합니다. 발림 괜찮은데.. 네 가격 값합니다.	1
베이지색 립스틱 빼곤 발색 발림성도 별로 네오ㅜㅜ 각질부각도 너무 심하고 별로 예쁜 색도 아닌 듯ㅜㅜ특이한 색이 나왔으면 좋을 듯	0
 배송 빠르게 왔습니다 색이 예쁜데 발림 좋지는 않아서 아쉽네 오후	0
 싼맛에 구입했는데 발림성 지속력 괜찮아요 색상 잘 나왔고 ㅎ2개 사서 아는 언니도 하나 줬는데 만족해하더라고요 잘 쓸게요	1
부드럽게 발려서 발림 좋네요. 색감도 그대로인 거 같고... 케이스도 깔끔 해요.	1
꽤 좋은 어플이라고 생각한다 교회 동호회 모임등 간편하게 모임을 만들때 좋은 어플인것 같다	1
색은 예쁜데 비싼 거랑은 발림 정말 달라요 그냥 크레용 바르는 느낌 ㅠㅠ그게 정말 아쉽네 오 흑흑 ㅋㅋㅋ	0
너무 예뻐요. 발림 지속력은 말할 것도 없고 색상이 인터넷 블루 거들 발색과 비슷하게 되네요. 저렴하게 사서 더 좋아요 자주 이용할 거예요	1
아프리카는 없는게 없을정도로 많은 들이 있고 매우 재밌는 방송들이 많이있다 대부분이 게임용도로 쓰이지만 와 공부 정치쪽으로도 방송이 있다	1
당일 배송 해주셨지만 배송이 이틀걸렸어요ㅠㅠㅠ 그래도 귀여운 손거울이랑 같이 오고 저렴하게 잘 산 거 같아요 색상 완전 이쁨요	1
 지속력 짱 만족합니다	1
기대했던 품질인데 가격 받아 구입했네 오	1
 색상 이쁘고 발림성도 좋네요	1
 지속력 아주 좋진 않지만 제 입술색에서 약간 진한 정도라 발랐을 때 자연스럽고 좋습니다.	0
 지속력 좋고 각질도 안 일어나고 좋네요 ㅋㅋ 인기 있는덴 이유가 있네요 색상 이쁘고 이 가격에 완전 만족	1
 심쿵유발 샀어요 색상 정말 이뻐요	1
 저렴한 가격에 구매하게 돼서 좋고요.. 발색 좋고 지속력도 정말 좋아요 사진 보던 그대로 색상 이뻐요	1
예전 안드로이드일때 사용했었다 인식을 안하고 사용하다보니 돈이 모이고 간식을 사먹을수있어 좋았다 광고을 본다는 느낌이 별로엊ㅅ이 간식이 생겨서 좋았던 어플이다	1
품질이 좋아요 배송 느렸지만	0
1호와 4호 샀는데 저런 두 가지 색상 같은 느낌을 좋아하는데 역시 바르니 이쁘네 오 매트해 보이는데 바르니 막심하지도 않고 지속력도 좋고. 다른 것도 사고파요	1
40 지성 배송도 정말 빠르고 품질 상태도 정말 좋아요. 자주 이용하고 있어요. 색상도 이쁘고 발림 좋아요	1
발림 좋고 색상 예쁩니다 배송도 빠르고 좋네요	1
매혹적인 색입니다 진짜. ㅎㅎ 발색 좋아 잘 바릅니다만 매트함이 좀 있고 용기가 각이 져서 불편하긴 해요. 그래도 여러 개 진열해두면 멋져	1
딱 좋아요 ㅎㅎ 발색 지속력 다 좋아요 ㅎㅎㅎ	1
매트해서 각질부각 있지만 이뻐요	0
 지속력 좋고 발색 잘 돼요. 근데 입술각질이 심함	1
생각했던 색상 진하긴 한데 발림이 부드럽게 오	0
마젠타 핑크고 너무 색깔 마음에 들어요 매트해서 발색 그대로 잘되고 립밤 안 바르면 뻑뻑 해서 바르고 바르면 굿	1
 저렴한 가격에 마음에 드는 색상 구매했습니다 아직 가지 잘 쓰고 있어요. 색깔 예뻐요	1
너무 색상 이쁨 발색두좋구 인생아이템 너무 매트하지 않음 ㅇ ㅇ ㅇ ㅇ	1
각질만 잘 케어해서 바르면 예쁘겠어요 색상 맘에 듭니다	1
바르는 질감이 조금 소프트해진 거 같은데 그래도 색상 이쁘네 오	1
 지속력 정말 좋네요 ㅋㅋ	1
 지속력이 오래 가 나오 색감 예뻐요	1
다른 곳에 비해서 싸게 잘 샀어요 색깔도 예쁘고 지속력도 좋고 배송 빠르고 좋았어요 다른 색상도 구매하고 싶어요	1
가운데 색깔이 3호 매혹적입니다.쩅한 느낌의 색깔인데 입술에 발색 하면 무난한 정도인 것 같아요 데일리템ㅇ로 좋아요	1
많이 할인된 가격으로 구매할 수 있어서 정말 좋았고 배송도 정말 빨리 와서 편리했어요 발색과 지속력 정말 좋아 Gㅎㅎ	1
 발색 좋은데 각질부각	0
 발색 화면보다는 조금 진하 네오 그래도 가을에 딱 맞는 색상이라 아무 데나 잘 어울리는 색상입니다 잘 지워지지 않아 넘넘 좋아요	0
색 이쁘니 암말 말고 사세요 가격 저렴 지속력 짱짱 발색은 더 짱짱 ㅎㅎㅎ역시 페리페라 굿	1
 재구매 하는 겁니다.. 발색 정말 최고 고요... 가격대비 대만족입니다.	1
 색상 정말 예뻐요. 바르는 회수에 따라 색상 다르게 발색 되고 입술에 물든 색도 정말 예뻐요. 다른 색도 구매해야겠어요.	1
스마트폰을 자주 손에 쥐고있는 이유중 하나인것같다 심심할때마다 자주 이 앱에 접속하곤한다	1
몽환적이랑 매혹적 구매했는데 딱 제가 찾던 색상 밀착 력 매트함이네 오 매트하면서 건조하지 않고 립스틱 바른 것 같은 느낌도 없고 딱 좋아요 담에 또 주문하려고요 ㅋㅋ	1
 촉촉하고 색이 예뻐요. 오랜만에 다시 구매해봤는데 발색 좋고 촉촉하고 좋네요. 세 가지 색상 다 예뻐요	1
다른 그 어디보다 저렴하고 품질도 좋고 배송 좋고 서비스도 좋고 포장도 좋고 안 좋은 거는 뭐죠 이해가 안 가는 회사네	1
색 진짜 존예십니다 발색 완전 잘 되고요 지속력은 좋지만 기승전핑크 입니다.	0
 완전강추요 색샹굿 배송 굿 3개 구입해서 선물로 2개 했어요 이쁘다고 난리요 가격 완전 저렴해요 좋아요	1
3가지 색상 샀는데 남심 저격을 자주 쓰게 돼요 발색도 굿입니다 색상도 좋고 배송 빠르고 굿굿 추천 해요	1
 틴트 착색 잘되고 좋네요.. 약간 색깔이 무거운 감도 있긴 한데.. 좋은 거 같아요	1
 향 구리지만 색은 괜찮아요	0
다른 색상 벌써 품절 화면이랑 좀 다르게 분홍빛이 많이 돌아요 그거 말곤 괜찮아요 다른 색상 구매예정이에요	0
명성 듣고 주문했는데 득템 한 거 같아요. 여주인공이랑 외모성수기 주문했는데도 가지 모두 발색 이랑 발림성 너무 좋네요. 다른 색상도 탐나 네오.	1
 맑은레드라고 하던데 저한테는 색상 많이 도는 다홍 색 핑크 느낌이고 레드는 없어요 ㅠㅠㅠ 입술마다 차이가 심한 듯	0
동생 선물이었는데 정말 지속력 좋아요 잘 안 지워지고 입술에 착 붙는 느낌이 좋더라고요 저렴하게 샀어요	1
 페리페라 잉크 더 벨벳 후기가 좋아서 구매해봤어요 색상가 살짝 형광이 도는 게 얼굴이 환해 보여서 좋네 오다만 발색 너무 진해서 엄청 소량 발라야할듯해요ㅋㅋ	0
14호 쓰다가 마음에 들어서 13호 사봤어요 색상 예쁘네 오	1
미모낭낭은 생각한 색깔보다 더 밝은 거 같고 잉크 튜터는 장미빛보단 더 빨간 느낌 그래도 사은품 받고 저렴하게 사서 만족합니다 색깔이 다양해서 다른 것도 사고 싶네요	1
 저렴한 가격에 원하는 색상 2개나 잘 샀어요 배송 빠르고 뽁뽁이에 잘 쌓여서 배송 깔끔 하게 왔어요 많이 파세요	1
이모티콘 무료로많이줘서좋응ㅇ 근데 애들이 거의안써서  나도 한때 쓰다가말았다	1
너무 색상도 이쁘고 좋아하는 실크 질감 이라 색상 별로 구매하고 있는 중	1
만족하는 편인데 착색 장난 아니네요 그리고 두 개 색상 너무 비슷	1
 저렴한 가격이지만 발색 지속력 모두 만족합니다	1
요즘 립스틱에 관심이 많은데 우연히 접해 구매했어요. 이렇게 싼 가격에 립스틱을 산 거에 만족이고요. 제가 화장품 향 민감한데 향 그렇게 좋지는 않아요.	0
색 너무 이뻐요 발색 너무 잘되고 계속 페리페라 꺼 사는 중이에요 만족합니다 너무 좋아요 추천	1
부드럽게 발리고 뽀송하게 마무리되고요. 발색 괜찮은데. 그리 티 나 가는 색상 아니고 엄청 이쁘지도 않네요	0
시간떼우기용  페북이인기있는이유를 빼와서 만들었는데 음포스팅들이 좀 로딩걸려서 ㅂㄷㅂㄷ	1
색깔 이뻐요 발림 좋네요	1
색감이 청순미 폭발 ㅋㅋㅋ 민낯에도 잘 어울리는 색상 네오. 근데 금방 지워지는 건 어쩔 수 없나 봐요	1
 배송은 정말 빨랐어요 발색은 사진만큼 나오진 않지만 만족해요 하지만 각질부각 정말 심하네요ㅜㅜ	0
좋습니다 사실 지하철앱은 이것밖에 써본적이 없어서 다른 앱과의 차이점도 좋은점 나쁜점도 잘 모르겠습니다 	1
색깔 완전 마음에 들어요 감 감귤색ㅋ 발색 최고 고요 배송도 킹왕짱ㅋ빨라요	1
 지속력 올릴 때 틴트 위에 점찍어서 빠르게 펴 바르면 오래가고 자연스러움	1
기대 많이 했는데 진짜 아련폭발이 색이 제일 이쁘네 오 맨날 이색만 바르게 되네요 지속력 짱	1
 케이스 박스가 구겨져서 와서 보통 품질 좋은 듯	1
뭔가 애매하다 활성화가 되기 힘든 어플이 아닌가 싶다 맨날 뭐 홍보글이나 올라오는 것 같아 싫다	0
 저렴한 가격 품질 색상 다 좋은 품질입니다 발림성은 맥보다 훨씬 좋아 요나스 나 슈에무라 같은 느낌입니다	1
 색상 이쁘고 지속력도 엄청 좋아요 가격도 저렴하게 구매해서 만족하고 사용하고 있어요	1
좋네요 ㅋㅋㅋ 색상 이예요 좋네요 ㅋㅋㅋ 색상 이예요	0
 색상 진짜 아련폭발 하네요. 너무 예뻐요 ..사진하고 좀 다른데 제 맘에 쏙 들어요 진짜 많이 쓸 거 같아요	1
그저 그래요.. 색상 잘 못 골랐어요 그냥 대충 쓰소 있어요. 이 종류보다는 다른 종류 추천 해요	0
많이 기대 안 했는데 요새 이것만 발라요 발림 좋음	1
루비아 저렴이 할 수 있는 정도 케이스도 이쁘고 가격대비에 만족 그리고 무엇보다 배송 너무너무 빨라서 좋았어요	1
너무 이뻐요. 디자인도 색상	1
 촉촉하고 좋아요 생각보다 발색 연하 네오	0
이거 그냥 깔려있던데 생각보다 괜찮으나 생각보다 개빡침 왜 팝업으로 알려주고 ㅈㄹ이야 짜증나	0
뒤늦게 알고 재밌게 사용중인 게임어플입니다 킬링 타임용으로 좋은 게임 어플이라고 생각합니다	1
색감 너무 예쁘고 맘에 듭니다	1
 페리페라 잉크 더 벨벳은 진짜 발리는 감촉도 좋고 발색도 좋은데 지속력 좋아서 인생틴트 네오	1
 색상 선택 실패.. 나이 들어 보이는 색상	0
매트할까 봐 걱정했는데 적당하고 색상 발색이 너무 예뻐요 페리페라 틴트 지속력 역시나 좋네요	1
사용할 땐 부드럽고 촉촉한 느낌이 좋아요 근데 바른 후 각질이 부각되네 오 겉도는 느낌 색상 좋은데	1
 색상은 이뻐요 발색 좋고. 근데 립스틱이라 매트해서 맨 입술에는 그닥 ㅋㅋ	1
색감 예쁘고 발림도 좋아요ㅎㅎ제 입술이 각질이 좀 많아서 밀착 여부는 구매평에 남기기 어렵네 유..	1
1번 9번 둘 다 색상 너무 이뻐요 너무 매트하긴 하지만 진짜 인생아이템 이예요 다음에도 또 이용할게요	1
색 이쁘고 배송 빨라요 지속력이 시중의 틴트 중에 제일 좋네요 착색됐을 때 색은 핫핑크에 가까워요	1
보는 거보다 발랐을 때 발색 더 예뻐요	1
쓸때마다 바로바로 이용금액을 확잉할 수 있어서 좋기는 한데 총 잔액이 얼마남앗는지 그런기능들은 없는거 같아서 아쉽다	0
 색상 머 이러나요.. 하.. 돈 아까워요.. 형광주황색에 빨강도 핑크빛이 너무 돌구..	0
강한 발색 원하신다면 비추 천하지만 누드립을 원하시는 분은 추천 합니다 베이스로 깔고 그러데이션 해도 괜찮을 거 같아요	0
다 좋고 배송도 빠르게 왔는데요 각질부각 되는게 아쉬워뇨 색 자체는 돌체비타랑 매우 비슷하고요 질감이나 발리는 게 한 번도 느껴본 적 없는 엄청 가볍게 샥발려요	0
 색상이 생각보다 많이 어두워요.. 기대를 너무 많이 한 듯.. 딱 가격 이에요	0
가을 가을 한 색상 4 6호 구매해봤는데 둘 다 색상 너무 예쁘네오ㅎㅎ 1플러스1 때 구매해서 저렴하게 샀어요 U FE0E U FE0E 감사합니다	1
 색상도 예뻐요 바르면 더 맘에 들 케이스도 예쁘고 가격 착하고 색상도 예뻐요 바르면 더 맘에 들 듯	1
매트하지만 발림 좋아요	1
몽환적 색깔 누디 누디 다만 각질관리 잘해야겠어요	0
 색상도 데일리로 너무 좋고 발림 이나 지속력 다 너무 좋아서 계속 쓰고 싶어요 좀 쓰다 보니까 부러지고 녹는 감이 있는데 이 가격 이면 평생 쓰고 싶어요 ㅜㅜㅜ	1
색 별로 사고 선물도주고ㅎㅎㅎ발림이좋고 오래 지속도 되고 개인적으로 가격대비 좋은품질이에요ㅎㅎ	1
01번 선명한 색상 매트해서 잘 지워지지 않고 촉촉...	1
생각보다 별로에요... 색상 별로 바르기도 불편하고.. 돈 아까워요ㅠ안 쓰고 처박아 뒀어요 괜히 두 개나 사서... 후회 중...	0
 색상 진짜 이쁜데 진짜 너무 안 지워져요	1
카카오톡이나 라인과 같은 활성화된  메시지 서비스에 비해 인터페이스도 부자연스럽고 알람기능도 불편하게 되어있다고 느낀다 	0
 발색은 이쁘지만 너무 매트하고 이에 잘 묻어나고 지속력 별루 네오.	0
고혹적은 색상 생각했는데 나무색이네 오. 자극적과 썩어서 사용해야 할 듯이요.	0
마음에 들어요 배송 빨랐고요	1
두 개다 색상 너무 예쁘고 싼 가격으로 사서 더 좋네요 매트한 재질 좋아하는데 제 마음에 쏙 듭니다	1
 색상 이쁘고 너무 좋네요	1
믿고 사는 페리페라 잉크 시리즈 모양도 독특하고 가격대비 품질 떨어지지 않아서 다시 사고 싶은 아이에요...ㅎㅎㅎ	1
제가 많은 옵션 중 선택을 잘 못한 것인지... 저는 좀 실망이었습니다. 너무 크레파스 칠한 거 같고 자연스럽지도 않고 윤기 전혀 없더라고요 다른 옵션으로 구입해 봐야겠네 오	0
13 미모낭낭 색상 개인적으로 맘에 듭니다. 봄에 잘 어울리는 코랄 빛 색상	1
색감 예쁘고. 부드럽게 발리 네오	1
무료 배송에 이 정도 가격 매트한데 크리미하게 발리고 가격대비 너무 만족합니다 ㅋㅋ진 작살 걸 그랬어요	1
 배송도 빠르고 발색도 이뻐요 다만 매트해서 입술이 건조 하고 각질부각도 좀 되네요	0
잘 골라서 사야겠어요 색상 잘 안 맞아요	0
 발색 지속력 장난 아니게 좋아요 더 살려고요 정말 이뻐요 감사합니다 배송 느렸어요 ㅠㅠ택배사 ㅠㅠ	0
고혹적 오늘 발랐는데 너무 예뻐요 색상 마음에 들어요가 을 분위기에 딱이에요	1
매혹적 쓰고 만족해서 더 주문합니다. 배송 빠르게 해주셔서 감사합니다	1
매트한 느낌이고 색상 진하고 이뻐요... 근데 오래가지는 않아요 색상 괜찮아요 가격이 저렴하네오	1
 톤다운된 마른 색상 이예요 예뻐요ㅠㅠㅠ	1
매트 하고 발색도 좋고 제 스탈이네요	1
만족스럽습니다. 발림도 좋고 색도 너무 이뻐요 무엇보다 저렴한 가격 너무 좋았습니다.	1
 색상 예쁘고 부드럽게 잘 발려요	1
버전과의 소통을 위해 설치했으나 너무 부족하여 자주 쓰지 않는 앱이다 주변에 외국친구가 많다면 자주 사용할 앱	0
매트해요 색상 만족	1
너무 마음에 들어요 언제나 만족합니다. 이번에 나온 색상들도 예쁘네 오. 배송도 빠르고 좋았어요. 굿	1
고혹적은 초콜릿 색이네 오 가을 느낌이긴 한데 저랑은 안 어울리는 듯ㅠ매혹적은 밝은 핑크라 생기 있어 보여요 생각보다 삐아 립품질 발림 발색 좋으나 오ㅋ	1
평상시에 제가 주로 사용 하는 사이트이기 때문에 익숙하기도 하고 사용하기에도 편합니다 	1
 색상 이쁘고 다 마음에 들어요... 잘 바르고 있어요	1
가을에 미친 듯이 바를 거 같은 아이템이에요 색상 예쁘네 오 제가 좋아하는 색상 이예요 오늘도 받자마자 바르고 나갔어요	1
발림 좋고 색상이 이쁘네 오. 발림 좋고 색상이 이쁘네 오. 발림 좋고 색상이 이쁘네 오. 발림 좋고 색상이 이쁘네 오.	1
매트한데 부드럽게 발리고 발색 짱 네오 저렴한데 고 퀄리티	1
 립펜슬 색상 랜덤 인가 봐요	0
미모낭낭은 생각한 색상 더 밝은 거 같고 잉크 튜터는 장미빛보단 더 빨간 느낌 그래도 사은품도 받고 저렴하게 사서 만족합니다 색상 다양해서 다른 것도 사고 싶네요	1
만족해요 긍정적 색상 이뻐요	1
 색상 이긴 해도 적게 바르면 코랄보다 누드톤으로도 연출할 수 있는 립품질인 것 같습니다. 확 튀지는 않으면서 수수하게 예쁨을 주네요. 아주아주 맘에 들어요	1
다른 짓 한 색상 가치 섞어 바르려고 구매햇는뎅괜찮아염 좀 짓 하다 싶으면 위에 덧바르면 색상 차분한 색상 되어서 만족합니다	1
앱을 사용하면서 불필요한 파일이나 중복 사진을 바로바로 정리 할 수 있게 해줘서 편리하게 사용 했다	1
7호 아련폭발5호 잉크 튜드 말린장미색들로 다가오는 가을 준비하세요 발색 지속력에 가격가 지 너무 착해요	1
 색상이지만 부담스럽지 않고 이쁩니다 여러 번 발색 하면 색상 발색 되고 연하게 발색 해도 이뻐요	1
매장에서 발라보고 색이 너무 예뻐서 구입했어요. 그 외에도 거의 대부분의 색을 구입했는데 발색 너무 좋고 지속력도 좋아서 안 쓸 수가 없겠어요.	1
독보적 정말 독보적이에요 ㅋㅋㅋ 바르면 하루 종일 안 지워지는 지속력 갑인 품질... 가격대비 훌륭하네 오. 엄마가 한번 바르고 좋다고 가져갔다는... 곧 재구매 옵니다	1
 색상 화사하니 예쁘네 오	1
 재구매하러 갑니다 ㅋㅋㅋ 전 색상 소장하고 싶음 ㅋ	1
 색상 예쁘고 배송도 빠릅니다	1
완전 누드톤ㅇ 까봐 걱정했는 생각보다 색이 연하고 이쁘더라고요 배송 빠르진 않았어요 ㅇ	0
 대박 구매하자마자 바로 할인.. 너무 한거 아닌감.. 두 개나 질렀는데 색상 .. 그닥 재구매 의사는 없어요	0
봄 신상 중에서 제일 예뻐서 골랐는데 생각보다 흰끼가 많아서 ㅋㅋ안 어울리는 분들 많을 것 같아 요요 것도 역시 각질부각 좀 있습니다 벨벳 텍스처니까 감안하고 저는 색 예뻤어요	0
 입술이 빨리 건조해집니다. 색은 예쁜데 그냥 딱 가격 입니다.	0
생각보다 발색 조금 떨어지는 것 같아요	0
저는 이앱을 많이 사용하는 편입니다 그 이유는 댓글 읽는 재미가 있습니다 네이버기사에 달린 덧글들은 터무니 없는 댓글들이 많은데 네이트기사 댓글은 제 의견과 비슷한 글이 많아 재밌고 다른사람 생각을 알 수 있어 좋습니다	1
 지속력 발림 좋아요. 색상 선택만 잘하면 후회는 안 합니다	1
Ml 비비크림 립으로 기대했는데 계속 덧바르다 보니까 색상 변하네 오ㅠ	0
 페리페라 예 전에 써보고 다른 품질 사용하다가 할인하길래 사용했는데 좋네요 색상 이쁘고 좋아요	1
새로 나온 적 시리즈 3도 정말 색상 잘 뽑아냈다는 생각이 드네요ㅎ	1
 색상가 너무 예뻐요 틴트 역할도 똑똑히 한 네오 색상 너무 예뻐요	1
생각보다 덜 매트해서 발색 조금 약해요. 배송 매우 만족합니다	0
사진이랑 색상 차이가 있어요.. 그래도 나쁘진 않음..	0
 배송 느린데 품질이 좋네요	0
색감 매우 선명하고 잘 지워지지 않아. 좋아요	1
만족합니다. 색감이 이뻐요.. 다른 색감도 사고 싶네요.. 발색 정말 갑 인듯 하네요... 많이 파세요	1
듣기로는 무지 많이 들었는데요 직접 발라보니 너무 괜찮네요 배송 상자도 소녀소녀한것이ㅋㅋ 잘 받았습니다	1
봄이랑 너무 잘 어울리는 색상 이뿌용	1
 색상 진하고 발림도 좋아요. 다만 용기는ㅋㅋ 그냥 그냥 쓰세요. 그러데이션은 면봉이나 휴지 이용하세요	1
 페리페라 색상 이뻐요 특가 품질 사려고 애쓰다가 그냥 이게 보이길래 샀는데 레드 컬런데 엄청 이뻐요 페리페라	1
바보같이 두 가지 색상 똑같은 걸 시켰네 오 하나 교환은 안 되겠죠 돈 내야겠죠 ㅠㅠ	0
 색상 흔하지 않으면 거 이뻐요 착색 유명해서 궁금했는데 처음 바른 색상대로 착색되는 건 아닌 거 같아요 그래도 예쁩니다	1
모름지기 내가 사용하고 좋아하고 애용하는 어플이 짱인듯 어플리케이션에 어마어마한 기술이 들어갔냐 보다는 얼마나 자주 사용하고 도움이 되냐가 내 판단기준이기 때문에별점에 대한 하루에 번 반드시 사용한다는 점에서 정말 잘 나타난 어플이다	1
감사합니다. 빠른 배송 추천 전화 서비스 완전 친절 자주자주 이용할게요 감사해 여 3글자 남았다	1
건조 하긴 하지만 지속력이 좋아서 자꾸 쓰게 됩니다 착색 핑크로 남긴 하지만 색상 이뻐서 안고 가요..	1
굿 지속력 좋다길래 샀어요	1
기존에 잘 쓰고 있던 립스틱이라서 행사하길래 다른 색상이랑 새로 나온 색상들 구매했어요 발색도 진짜 좋고 매트한 질감 너무 맘에 들어요	1
색감 이뻐요 만족합니다	1
레드 좋아요 강적 고혹적 색감 맘에 들어요 사랑해요 시리즈보다 좀 더 매트한 느낌이지만 그래도 여전히 촉촉함 담겨있네 오 삐아 사랑할 듯	1
색 예쁘고 발색 최고예요 살짝 매트한데 실키 한 느낌도 있네요	1
품질 좋고 배송 느림	0
원하는 색상 아니어서 그냥 집에 보관하고 있지요ㅠㅠ	0
 배송은 빨랐지만 품질 질은..ㅠㅠ 너무나 매트하고.. 저한텐 안 맞아요	0
감성적 색상이 오렌지빛 돌아서 다른 건 다 핑크빛인데 넘나 맘에 들어요 그리고 립스틱 매트해서 입술에 잘 달라붙고 안 지워지고 가격대비 최고입니다	1
색은 이뻐요 근데 각질부각도 많이 되고 향 그냥 그렇네 오	0
 저렴한 가격에 저한테 딱 맞는 색상 사서 좋아요 지적은 매번 사는데 주변에서 다 예쁘다고 칭찬하여 네오 많이 파세요	1
 클렌징도 잘 안될 정도로 발색	0
생각했던 색감 아니네 오	0
40 마트보다 저렴하게 사서 만족합니다 배송도 빠르고 좋아요 색상 차분하니 좋아요	1
가을 분위기에 잘 맞는데 촉촉함 덜 한 네오	0
 색상 이쁜데 흡수 가 잘 안되고 둥둥 뜨는 느낌	1
 색상 이쁘고 발색이 오래가 네오	1
 배송 너무 늦어가지고 그 부분은 정말 실망스럽습니다 품질 자체 색상은 마음에 들어요 발랄한 게 오 ㅋㅋ	0
너무 매트할까 봐 걱정했는데 립밤 바르고 위에 바르면 각질부각도 안되고 좋습니다 색상 독보적이 색이 쨍하니 예쁘네 오 ㅋㅋㅋ 많이 파세요 ㅎㅎ	1
까만 편이라 색상 잘 안 어울리는데 붉은 색상 정말 이뻐요... ㅠㅠ 짱짱짱 데일리로 매일 쓰고 있다는...	1
왜 유명한 지 알 것 같아요ㅋㅋ 발색도 너무 좋고 색상도 너무 예뻐요 많이 바르면 뭉침이 좀 있어서 양 조절 해야 하지만 너무 예뻐서.. _	0
발림과 발색 좋은데 클렌징 시 너무 힘들어요 깨끗시지 운다 해도 잘 안 지워지더라고요 그 부분 빼면	1
누디 한 립이 잘 안 어울리긴 하는데 색상 이뻐 보여서 샀어요 저한텐 막 잘 어울리진 않지만 이쁘긴 한 네오	1
우리은행 평가와 마찬가지로 모든 금융앱들이 다 비슷한 기능들을 한다고 생각한다	1
묘한 색감 가장 잘 뽑아낸 품질이라고 생각해요. 별생각 없이 고른 품질이었는데 가지고 있는 페리페라 품질 중 가장 마음에 듭니다.	1
 저렴하지만 발 발림 성우다 좋아요	1
07호 약간 색상 나는 짙은 색이지만 기승전핑크 네오. 품절대란이라 그런지 배송 너무 오래 걸렸어요	0
 색상도 좋고 가격 저렴하고 케이스도 이뻐요	1
2호 긍정적이랑 3호 매혹적 구매했는데 색도 선명하게 발색 잘되고 완전 촉촉함 아니지만 너무 매트한 거도 아니라서 각질부각은 없어 요만 족해요	0
 지속력 정말 최고 같네요. 발림도 정말 부드럽고.. 그러데이션도 자연스럽게 잘 돼요. 가성비 갑인 듯합니다.ㅎ	1
색상 화면과 다를걸 알긴 했지만 좀 진해서 생각했던 거보단 별로 네오. .이상한 정도는 아니어서 그럭저럭 써야겠어요.	0
색깔 진짜 이뻐요 핫핑크인 줄 알았는데 코랄 빛도 나요 지속력 좋고 색도 바르면 화사하고 좋아요	1
두 가지 섞어 쓰니 딱 제가 원하는 색 나와요 발림이 매트한데 두껍지 않고 좋아요 빠른 배송 굿	1
 색상 사람마다 다르겠지만 밝은 피부에는 별로예요 배송 느려요	0
 색상도 이쁘고 감촉 좋아요	1
