ratings	document	label
4	최신노래부터 옛 추억의 노래까지 모두 들을 수 있어 음악을 즐겨듣는 분들께 매우 유용한 어플이라고 생각합니다	1
5	가장 보편적이면서 편리한 앱인 것 같다 아마 이 앱이 없었다면 다룬 사람과 대화를 나누고 일상 생활이 불편 했을 것이다	1
4	예전에 심심할 때마다 이 게임을 했었는데 잉여로운 시간에 시간보내기 딱 좋은 게임인 것 같다	1
4	길 찾기 및 시간을 쉽게 찾을 수 있어서 유용하다 하지만 비슷한 다른 어플리케이션에 비해 정확도가 조금 떨어지는 느낌이어서 이용하지 않게 된다 다만 는 다른 어플에 비해 매우 편리하다고 생각된다	1
5	국내 지도 앱 중 가장 편리하고 우수한 앱이 아닌가 생각됩니다 지도가 상당히 디테일하고 교통정보를 반영한 길 찾기 기능도 편리합니다 무엇보다도 로드뷰 기능이 잘 되어 있는 점이 매우 편리합니다	1
4	쉽고 편리한 편집이 좋고 여러가지 분할로 사진을 찍고 분위기도 바꿔가며 찍을수있다는점이 좋다	1
4	현재 위치서비스를 통해 목적지까지의 거리와 이종시간을 비교적 정확하게 알 수있어서 좋은것 같다 하지만 업데이트가 안된 장소일경우 정확하지않은 목적지 정보로 연결되는 경우가 있는점이 아쉽다	1
5	이 앱 덕분에 지갑이 훨씬 가벼워 졌다 다양한 카드를 앱에 저장할 수 있어서 편리하고 많은 쿠폰을 받을 수 있어서 좋다	1
1	전에 사용하다가 다른 손전등 어플을 사용하고 있어서 지웠음 플래쉬기능을 쓰려면 일일이 켜야해서 불편했었음	0
4	다른 카메라 어플과 크게 다른 점이 없다 무음으로 찍히는 것이 좋고 필터도 다양해서 좋다 분할 컷이 된다는 점도 좋다	1
1	존재 가치가 궁굼해진다 모든 네이버 앱과 연동 시키기위해 만들어 졌지만 쓸모 없음 개구림	0
4	잘 쓰지는 않지만 재미있는 정보가 많아서 이따금식 들여다보곤 한다 딱히 나쁜 점은 없다	1
5	포인트 카드를 항상 가지고 다니기 귀찮았는데 어플에 여러 포인트카드가 들어있어서 좋다 포인트가 얼마 남았는지도 알수 있어서 또 좋다	1
4	스마트폰 초기때에는 사용했지만 라이트앱이 기본으로 변경되면서 따로 앱을 설치하지는 않는다 기본어플이 없다면 유용하게 쓰이는 어플중 하나라고 생각한다	1
4	여행 또는 타지를 가게 되었을때 정보력이 거의 정확한 편이다 다른 지도어플보다 네이버지도를 자주 쓰는 편이다	1
4	단순하지만 긴장감이 넘치고 길을 건넜을 떄의 짜릿함이 중독성이 있고 점수를 꺠기 위해서 계속 도전하게 되는 것 같다	1
5	아주 유용한 앱이다 여러가지 편리함을 가지고 있어서 길찾기에 대한 두려움을 없애주는 앱이다	1
4	카드때문에 지갑두꺼워지는걸 막아준 좋은 앱이다 바코드가 화면에 떠 카드기능을 대신한다는 것이 혁신이라고 생각한다	1
4	특별한 점은 모르겠다 그냥 살 것이 있을 때 아무 생각없이 해당 앱을 통해 쇼핑을 한다 그래도 전반적인 가 웹을 그대로 옮겨놓은 편이라 불편함이 없다	1
5	길을 잃었거나 대중교통을 이용할때 필요한 앱이며 뷰모드도 편리하기때문에 좋은 앱이라고 생각합니다	1
4	카카오톡에서 가장 개선되어야할점은 내게 보내기 기능이 없다는것이다 많은사람들이 카카오톡버전을 사진등을 쉽게 다운받기위해 많이들 사용하는데 내게 보낼수있는기능이있다면 훨씬 좋을것 같다 	1
4	내가 원하지 않는 전화를 가려서 받을 수 있어서 편리하지만 등록되지 않은 전화로 오는 경우는 전화번호만 떠서 이런 경우 고민이 많이 됩니다 이런 것은 보완이 되었으면 좋겠습니다	1
5	이 앱에서 많이 쓰는것이 블로그 카페 메일 등을 때와 장소를 가리지 않고 들어가서 확인 할 수 있어 유용한 앱이라고 생각합니다	1
2	예전에 한참 사람들이 많이 할때 했는데 시간낭비인것 같아 게임을 하지 않아 삭제했다 가끔 하고싶을떄 깔아서 하곤함	0
5	정해진 가까운 지인들과 소식을 전할 수 있어서 매우 좋습나다 사용하기 편리한 앱입니다	1
4	현실판에서만 할 수 있던 부루마블을 조그만한 핸드폰으로도 즐길 수 있는 점이 만족스럽습니다	1
4	잘 나와 정말 좋다 하지만 안드로이드 폰에 제공되는 기능이 아이폰에 제공되는 기능보다 적어 아쉽다 안드로이드폰도 동영상을 제공해줬음 좋겠다	1
4	다양한 카테고리별 상품 검색 및 모바일 결제 시 쓸 수 있는 쿠폰 등 다양한 면에서 구매자들을 배려한 좋은 앱이라고 생각한다 	1
5	지금도 사용중인 멜론 데이터도 생각보다 많이 들지 않아 애용하는 어플이다 멜론 짱짱짱짱	1
2	핸드폰 은행앱을 설치하면 자동으로 설치해야 하는 앱이라서 사용하고 있는 중입니다 하지만 이 앱이 용량 차지도 많이하고 핸드폰의 정보를 얼마나 보호해주는지 확인 할 수 없기 때문에 그다지 만족하는 앱은 아닙니다	0
4	스마트폰 정액제를 쓰고 있는 사용자에게 정액제의 한도에 알맞게 쓰게하는 유용한 앱이라고 생각함	1
5	인터넷 쇼핑을 자주 이용하고 있어 택배의 사용량이 많은데 배송정보를 간편하게 확인 할 수 있어 유용하게 사용하고 있습니다	1
2	앱 초기에 사용해 보았었는데 네트워크 연결이 안정적이지 않았던 것으로 기억하고 지인들과 함께 실시간으로 게임을 할 수 있다는 점에서 당시에 인기를 끌었던 것으로 알고있다 	0
2	아직도 기능 개발 더 하고 있는 것 같은데 부지런히 해야 할듯 대세라고 하는데 저는 안씁니다 불편	0
5	여러 플랫폼 간 영상통화가 가능한 점이 마음에 든다  앱들 중에서는 가장 유용하다	1
1	네이버 앱이나 다른 웹툰 관련 어플로도 충분히 네이버 웹툰을 볼 수 있어서 차라리 여러 사이트의 웹툰을 모아서 볼 수 있는 어플을 사용하지 이 어플을 사용할 이유는 없다 	0
4	좋습니다 그 이유는 쉬는 시간 혼자 교통수단을 이용할 때 많은 이용을  하는데 시간 뗴우기 용으로 아주 좋습니다 하지만 가끔 자신을 과시하고 싶은 수단으로 사용하거나 좋아요를 많이 얻기 위해 고의적인 내용을 올리는 등 부작용도 있다고 생각합니다	1
1	그냥 진짜로 다운만 되어 있다 무슨 기능인지조차 몰랐다 사실 현재 설문조사를 하며 지금에서야 있는 걸 확인했다	0
5	휴대폰의 데이터 사용량을 바로바로 알 수 있어서 편리하고 위젯을 알림창에 설정할 수 있어서 편리하다 	1
4	주로 친구들과 같이 있을때 한다 요즘 이 앱은 너무 상업성을 부각하여 기존의 유저를 잃고 있다	1
5	모바일 게임은 단순함이 통한다는 말을 증명해준 모바일 게임 중에 하나로 생각하고 있음    	1
5	프로필의 자유로운 수정에서 많은 제약이 있어서 불만족스러웠지만 최근에 그러한 점들이 많이 개선되어서 만족스럽다 하지만 여전히 몇 가지 제약이 걸려있는 것이 아쉽다	1
1	주로 기본적으로 깔려있는 앱이라서 사용해 본 적이 있는데 알림창이 너무 많이 뜨는 앱으로 기억한다 	0
5	노래들을 때 좋다 편하다 위젯깔아놓고 항상 듣는다 노래들으려면 정액권을 끊어야 된다는거 빼면 어짜피 요샌 다 정액권을 끊어야 하니까	1
5	어플 이용사 사진이나 동영상을 반드시 업로드 해야 한다는 제약이 있으나 이 것이 이 어플의 특징으로 자리잡아 오히려 좋은 효과를 발휘했다고 생각된다 주위 사람들 뿐만이 아니라 좀 더 넓은 범위의 사람들과 소통할 수 있어서 좋다	1
4	이 역시 간단한 플레이 방법으로 오랜기간 장수한 게임이다 쿠키들의 디자인이 호평을 받아 캐릭터 상품까지 나온 것으로 안다 하지만 켜놓고 가만 냅두고 점수 모으기만 하는 게임은 개인적으로게임이라고 여기지 않는다 	1
5	쇼핑앱중에 가장 많이 사용하고 있는 앱으로  온라인구매의 대부분을 이앱을  통해  하고있다	1
1	이 앱을 꼭 깔아야 메시지를 보낼 수 있어서 매우 별로다 그리고 대화하는 상대의 프로필 이미지가 화면에 동동 떠다녀서 매우 보기 싫다	0
4	잠금버튼으로 돈 번다는 아이디어는 좋은데 약간 구차하다 실시간 뉴스도 무슨 기준으로 선정하는 건지 모르겠다	1
5	출 퇴근을 하면 대중교통에서의 지루함을 달래주는 앱으로 매일 업데이트 되는 웹툰을 보는 솔솔한 재미가 있음	1
5	다양한 메신저 중 가장 많은 사람들이 이용하고 있기 때문에 카카오톡의 설치는 선택이 아닌 의무로 느껴질 정도이다 다양한 귀여운 이모티콘을 제공하고 다른 어플과의 접근성도 뛰어나서 자주 이용한다	1
4	파워블로거 보듯 요즘의 관심사를 보도하여 사람들 시간떼우기용으로 잘 쓰인다고 생각한다 디자인이 맘에든다	1
4	다른 사람 로 쓰니까 멜론쓰게 되었습니다 그냥 편하고 잘 쓰고 있지만 조금 무거운 느낌 들습니다	1
4	다양한 사진 어플을 사용해 보았지만 필터링 기능중 쓸만한 필터가 가장 많아서 주로 사용하고 있고 무음이라서 카페 등 공개된 장소에서 사진 찍기에도 좋다 	1
4	가끔씩 핸드폰이 초기화 될 때 사진이 다 없어지는 점이 아쉬웠는데 사진을 보존할 수 있어서 좋더	1
4	최근에 자주 하는 로 페이스북에 이어서 새롭게 떠오르는 어플인 것 같다 사람들의 소식을 접할 수 있어 좋다	1
4	무음으로 찍을 수 있어서 좋고 사진 효과도 미리 설정한 상태로 사진을 찍을 수 있다는 점이 좋습니다	1
4	네이버앱이나 인터넷앱으로 보면 스크롤조정이 안될때가 많은데  이앱으로보면 잘된닷 좋아ㅎㅎㅎㅎㅎ좋음근데 용량이부족해서 삭제했었고 지금 바꾼새폰에선 걍웹툰을 끊어서 안쓰고있다	1
4	데이터 없이도 저장된 노래는 들을 수 있는데 계속해서 데이터 승인 팝이 뜨는게 최대 단점 매우 번거로움	1
4	가장 많은 유저가 있다 그래서 페이스북과 연동해 각 기업이 편리한 서비스를 제공하고 유저들은 간편하게 페이스북 로그인이라던가 실시간 게시등 여러모로 사용성이 많다 특징으로  그룹이 있는데 특정 주제에 대한 정보들을 쉽게 나눌수 있는 장소가 된다	1
5	가까운 경로나 걸리는 시간 가는데 필요한 비용 등 세부적인 사항들까지 자세하게 알 수 있어서 편리하다 	1
4	음악 스트리밍 서비스를 받기 위해 유일하게 유료로 사용하는 앱 로든 스마트폰으로든 어디서나 음악을 들을 수 있어서 좋다	1
2	사진이 예쁘게 나온다고 해서 다운을 받았었는데 생각보다 좋지 않아서 최근에 삭제하였다 	0
5	스카이프 무료통화가 가장 큰매력적이고 보기편하게 인터페이스가 변경되면서 자주 사용했었다 지금은 무료통화로 거의 사용하고 있지는 않다	1
4	매일 신규앨범의 음악을 들을 수 있어 언제 어디서나 편하게 음악을 들을 수 있는 반면 비용이 조금 비싸다는게 흠인거 같다	1
4	친구들가족들여러지인들과 편리하게 소통할 수 있는 장점이있다 그리고 내가 보낸 내용을 실시간으로 읽었는지도 확인할 수 있는 점이 좋다	1
4	아침마다 많이 쓰는 앱이다 배차 시간 등을 분 당위로 알려줘서 정말 좋다  내 쿠폰 기능은 왜 있는지 모르겠다	1
5	에서 영화 예매를 할 때 아주 유용하게 사용하고 있다 이 앱을 설치한 이후로 현장에서 영화를 예매하는 일이 거의 없어졌다 편리하다	1
2	처음 즐기기에는 재밌었지만 하다보면 결국 아이템에 의해서 좌지우지 되기 떄문에 점점 흥미가 떨어졌다	0
1	네이버를 싫어하는 개인적인 성향이 작용했을 수 도 있지만 웹하드 서비스가 많아서 구지 드라이브를 써야 할 필요성을 못느낌	0
2	처음할때만 재미있지 나중에가면 지루하다 맨날 똑같은 패턴만 반복되니까 그냥의미없이 핸드폰만 터치하는거 같다	0
4	안드로이드폰에는 자체 내장된 경우가 많지만 아이폰의 경우엔 이 앱을 깔아 쓰면 편리합니다 특별한 기능이 있는 것 아니지만 그냥 편해요	1
4	브루마블을 떠올리며 재밌게 한 것같다 카카오 플랫폼 기반이라 별도 가입을 하지않아도 되서 편했고 친구들이랑 쉽게 할 수있어 더 재밌었던 것 같다 계속되는 맵 테마 변경도 좋다	1
4	게임을 안하는 나로서는 네이버 웹툰이 가뭄에 단비 같은 존재라고 해야 하나편리하게 이용가능하고 부담없고 다 좋음 	1
2	아직 사람들이 이용을 안하는 건가 내가 열심히 구할 떄는 별로 정보가 올라오지 않았다	0
5	무료로 메시지를 전송하고 전송받을 수 있다는 점이 편리하고  스마트폰 사용자의 대부분이 이 경로로 소통하기 때문에 필수적인 앱이다	1
5	다음이나 네이버 보다 뉴스를 보기 편하게 되어 있어 네이버 다음보다 더 자주 애용하는 앱입니다	1
4	네이버 스포츠나 뉴스를 많이 보는 입장에서는 상당히 편리하고 검색하기 쉽게 만든 앱 인것 같습니다	1
4	웹툰 어플중에서 유일하게 사용중인 네이버 웹툰  웹툰을 보기 쉬우나 데이터가 많이 드는 것 가다	1
4	사용해본지 얼마 되지 않아서 기능을 잘 모르지만 서비스의 취지는 만족스럽다 여러 기능들을 쉽게 사용하게 해줄 수 있게 해주면 좋을 것 같다	1
5	아주 유용합니다 제가 유용하게 생각하는 첫번째 이유는 무료라는 점입니다 데이터가 나가긴 하지만 체감상 돈이 나간다고 생각이 들지 않습니다 두번째 이유는 수신 확인이 바로바로 된다는 점입니다 카카오톡 고마워	1
5	내 핸드폰을 바이러스나 악성코드로 지켜주는 좋은어플이다 무엇보다 실시간으로 체크해주고 베터리 핸드폰 용량 쓸데없이 켜져있는 어플을 알려주는등등 편리한점이 많다	1
5	문자나 동영상 사진등을 통해 지인들과 대화를 친밀하게 할 수 있어서 매우 유용한 앱입니다	1
5	길눈이 어두운 나에겐 더없이 좋은 앱이다 대중 교통을 자주 이용하는 사람에겐 편리함을 많이 줄 것이다	1
2	네이버 앱을 만든 목적을 이해하기 어렵다 웹을 통해 접근하는 것과의 차이가 명확하지 않다	0
5	구글보다 정확한 것 같고 길찾기 서비스를 주로 이용한다 국내 포탈의 서비스라 그런 것 같다	1
2	네이버 쓰고 말지 네이트 안 쓴다 분야별 랭크 뉴스가 아니면 들어 갈 서비스도 딱히 없는 것 같다	0
4	저는 네이버 앱보다 다음 지도를 사용합니다 그이유는 앞에서 적었듯이 좀 더 대중적이다고 생각했습니다 	1
4	간편하게 사용가능하다 단점이 있어도 사람들이 많이 써서 버릴 수가 없다 하지만 게임초대메세지를 직접 게임을 설치하고 거부해야된다는 것은 단점인 것 같다	1
4	영화정보 열람 및 예매를 간편하게 할 수 있어서 좋다 내가 등록해 둔 다양한 영화관의 시간표를 한번에 보여주면 더 좋을 것 같다	1
4	어디에서나 업로드하고 다운로드 할 수 있다는 점에서 편리하다 하지만 파일에 따라서 모바일 기기가 호환하지 않으면 열 수 없다는 한계가 있다	1
2	페이스북 어플에서도 이 기능을 충분히 사용할 수 있어서 자주 사용하지 않게 된다 대화창 활성 시 화면에 작게 생성되는 아이콘이 특징적이다	0
4	네이버로 시작해서 네이버로 끝남 네이버 관련 어플이 없으면 일상이 불편한 건 사실이다 카카오톡과 함께 반드시 있어야만 하는 어플리케이션으로 작용 그렇지만 어플 자체의 기능이 뛰어나다기 보다는 어플 이전에 포털사이트 사용할 시 다 네이버로 했던 이유 큼	1
1	이 앱이 생기기전에는 메세지도 페이스북 앱에서 같이 확인할 수 있었는데 이제는 앱이 따로 사용하게 되어있어서 불편하다 카카오톡으로도 충분하기때문에 이 앱의 필요성은 크게 못느낀다 	0
2	의 기능과 메신저의 기능을 둘 다 할 수 있긴 한데 꼭 이 어플을 사용할 필요 없이 사람들이 많이 쓰는 카톡이나 페이스북 등으로 대체할 수 있는 기능들이어서 앱의 필요성을 인지하지 못하겠다 	0
1	쓰레기다 데이터정리한답시고 기본 프로세서까지건들이짜증나는놈 절대 귄장해주고싶지다 노트이후 사용자들 깔면 느려진다	0
5	시럽은 멤버쉽 카드결제를 편리하게 사용할수있다는 장점있고 카드를 직접 가지고 안가도 된다는 편리함이 있다고 생각합니다	1
4	사진 공유할 수 있는 어플중 제일 좋은듯 보정 효과도 좋고 인터페이스도 아기자기 이쁘다 ㅎㅎ	1
5	받고 싶지 않은 거의 모든 스팸 전화를 잡아주는 것 같다 부재중 전화등도 다시 걸어야 할지 그냥 넘겨도 될지 알 수 있어 편리하다 	1
4	고때 스터디그룹을만들면서 사용했음 나름괜찮은것같다  카페같은느낌  카페사용이 복잡하다고 생각하는사람에게 좋을듯	1
4	대체적으로 만족하는 어플 가끔씩 팅기는 점을 제외하면 딱히 단점을 꼽기 힘들다 다 좋다	1
4	지하철 시간과 빠른 노선 도착시간 막차시간 보기등의 실용적인 정보를 주기에 아주 편리한 어플입니다	1
2	디자인이 지나치게 단순하고 카테고리별 상품 검색도 다른 소셜커머스 서비스보다 잘 되어 있지 않은 느낌이다 	0
5	카카오톡대비 현재 상대방이 문장을 작성하고 있다는 것이 보인다 이기능은 매우좋은듯 그리고 페이스북과 연동된 점도 높이삼	1
4	에서 영화 많이 보시는 분들은 편리한 어플입니다 저도 군복무 중에 휴가를 나올 때면 자주 사용했던 어플입니다	1
5	인터넷 대표 앱 네이버도 필수 앱이라고 생각합니다 지금 현재 가장 사용자수가 많은 네이버이므로 뉴스 검색이편리하기때문에 좋다고 생각합니다	1
5	간단하게 영화 정보와 좌석을 조회하고 바로 예매까지 할 수 있어서 영화를 자주보는 사람이라면 꼭 필요한 어플이라고 생각한다 	1
4	고때 한때 유행하던 카카오스토리 괜찮고 재밌었음ㅎㅎ 특히 페북이 좋아요뿐인것에 비해 카카오스토리는 선택폭이 넓어서 좋음	1
4	현재 에서 상영되고 있는 영화가 무엇이있는지 알 수 있고 어디서나 예매가 가능해서 실용적인 앱	1
4	이 어플은 자주애용하는 어플이다 다양한 방송이 있어서 시청하는 재미가 있긴하지만 컴퓨터로 할떄랑은 다르게 정규방송은 나오지 않는게 불만이다	1
4	나온지 오래됐음에도 불구하고 업데이트를 다양하게 하는 것이 좋다 특히 쿠키들 사이의 연관관계나 스토리가 있는 점이 다른 스마트폰 게임과는 좀 차별화 된 점이라고 생각한다	1
5	핸드폰의 저장공간을 가장 많이 차지하고 있는 사진을 엔드라이브에 올려서 용량을 많이 줄였다 뿐만 아니라 혼자 간직하고 싶은 사진을 엔드라이브에 올려놓고 핸드폰에서는 삭제하여 간직하고있다	1
4	무료로 빠르고 간편하게 휴대폰 안에있는 바이러스를 검사할 수 있어서 유용하다  실시간으로 항상 검사할 수 있게도 되있어서 좋다	1
2	현재는 사용하지 않는 앱이지만 전에 사용해 본적이 있습니다 다양한 방송을 핸드폰으로 편리하게 볼 수 있어서 좋았습니다	0
1	버그의 일등공신 스마트폰에 위젯으로 손전등이있다 그걸 몰라서 이런걸 다운받아 대다수 사람들이 사용한다  안쓰는걸 추천	0
5	얼마 전에 알았는데 저에겐 신세계 그동안 스팸전화로 꽤 고생했었는데 많은 도움을 받고 있습니다	1
2	카카오톡에서도 할수있는부분을 왜 이걸로 만들었는지 잘 이해가 안간다 밴드로 묶였다는 소속감을 주긴하지만 카톡이라는 좋은 어플에의해 사용해야하는 의무성은 못느낀다	0
2	가끔씩 메세지가 뜨면 쳇 해드가 특징이긴한데 울리는게 귀찮고 다른 작업 중 쳇 해드가 뜨면 성가시다	0
4	다양한 멤버십 카드를 한번에 관리할 수 있어서 좋다 특히 다양한 쿠폰을 제공하는 것이 좋다 블루투스를 자동으로 켜서 주위 정보를 주는 것도 편리하다 하지만 너무 많은 정보를 제공하여 가끔씩 귀찮게 느껴지기도 한다	1
1	요즘에는 통신사 기본 어플에 관련 기능들이 다 구현되어 있어서 굳이 설치해야 할 필요성을 못느끼겠다	0
4	친구끼리 할 땐 재밌는데 무과금 유저에겐 일반 게임은 어렵더라구요 주사위에 무슨 아이탬까지 이미 부르마블류의 게임이라기보다는 현질 싸움	1
4	각종 배달 메뉴 및 전화번호를 볼 수 있어서 아주 편리하다 하지만 최근 배달의 민족과 관련된 가격 및 음식의 질과 양 문제가 제기되면서 메뉴와 번호만을 확인한 후 별도로 전화를 통해 주문을 하게 된다	1
4	최근 업데이트 되면서 친구추가 되어있는 사람들의 생일마다 알람이 떠서 불편합니다 그 외에는 유용합니다	1
5	쨩좋음 왕편함 지하철이랑 버스랑 막 다나오고 길도 막찾아주고 로드뷰도 막되고 아무튼 막 짱짱좋음	1
4	핸드폰에 있는 사진을 바로바로 앤드라이브로 저장할수 있다는 점이 좋고 문서파일을 엔드라이브 뷰어를 통해 핸드폰으로 이동하면서 볼 수 있다는 점이 좋다	1
4	캐시 슬라이드를 밀어서 돈이 원원씩 생기니까 돈에 소중함을 알려주는 앱 인 것 같다	1
2	저장공간이 많지않을때 저장해놓기 좋지만 자주 이용하지는 않음 기존 스마트폰 내장만으로 충분한것같음	0
5	캘린더에 일정을 기록하는 것도 편리하고 시간표 같은 위젯을 사용하면서 쉽게 꾸미기가 편한 것 같다	1
4	비교적 정확하고 로드뷰까지 잘 되있어서 길찾는 데 아주 좋으나 가끔 를 잘 못읽는다고 생각	1
4	요즘은 팀프로젝트를 할때 밴드를 많이 사용하는데 온라인과 연동되어 파일을 저장 확인할 수 있는것이 편리	1
4	중학교 때부터 국민은행 사용중인데 자꾸 보안문제로 잡음이 날 때마다 조마조마합니다 하지만 제 통장잔고는	1
4	네이트 앱을 통해 시사 스포츠 연예 기사를 편리하게 접할 수 있어서 늘 사용한다	1
5	여러명이서 단체로 같은 이야기를 보낼 수고없이 한꺼번에 사용하기 좋았고 특히 함께 통화를 할수있다는 점도 좋다	1
5	밴드는 사진을 무한대로 올려놓을 수 있어서 매우 편리하다 웹으로 연동까지 가능해서 특히 좋다 공유하고 싶은 그룹끼리 모임을 만들어 두는 방식이라 좋다	1
4	카카오스토리는 사람들이 많이 쓰지는 않는거 같다 왜냐하면 카카오스토리보다 페이스북과 트위터를 많이 하기때문에 좋은 어플이긴하지만 많이 쓰지는않는다	1
4	음악 어플중에 가장 인기있는 멜론 어플은 오래사용해서 그런지 항상 익숙해서 편하며 음악검색 음악다운등이 편리하다는 것이 장점이라고 생각합니다	1
2	아직 많은 횟수를 사용해 보진 않았지만 스팸 탐지나 발신자 정보를 확인할 수 있어서 유용할 것 같다	0
4	외국에 있는 펜팔친구들은 카톡보다 라인을 더 많이사용하여 그친구들과 대화할때는 이 앱을 이용한다 카톡과 마찬가지로 좋다	1
4	여태까지 가장 많이 클릭했던 앱인것같다 검색할때 가장 많이 사용하는 앱이다 깔끔한 디자인과 네이버관련앱들과의 연동성이 좋다 	1
4	친구들과 파일을 주고받을 때도 편리하고 자동 올려놓기를 하면 모르고 삭제한 파일을 다시 다운받기도 편하다	1
4	다른  앱은 잘 이용하지 않는데 카카오톡은 매일매일 이용하고 있다 요즘시대에 없으면 안될 존재가 되었다	1
5	대중적인 포털 사이트인만큼 크게 불편한점 없이 사용하고 있습니다 주로 블로그와 카페를 사용하는데 활성화가 잘 되어있어 이용하는데 편리합니다	1
5	스마트 폰으로 가장 득을 보게 된 어플이고 그 효용성도 가히 최고다 본연의 클라우드 서비스 중심의 기능만으로 충분히 연 월정액을 지불할 용의가 있다	1
1	알림을 통한 광고가 너무 많아서 귀찮을때가 많다 인터넷 검색시 나오는 인터넷 최저가와 비교해 특별히 저렵하다는 느낌도 별로 없다	0
4	소셜 커머스가 여러 앱이있는데 구매 및 정보보기에 쾌적했던것으로 안다 디자인이 유저를 이끌게된다	1
4	업데이트 전에는 간편하게 이용할수있고 정말 최고의 어플이었지만 업데이트 뒤로는 너무 알람이나 메세지가 많이떠서 삭제한 어플 아쉬운마음이 든다	1
4	괜찮은거 같다	1
5	여성들의 필수어플 셀카를 많이 찍거나 사진 찍는 것을 좋아하는 사람이라면 꼭 한번쯤은 받아보거나 봤을 앱으로 특히나 여성들에게 사랑받는 것 같다 사진 속 내가 내가 아니여도 만족하는 아이러니	1
5	소셜커머스를 한 번에 검색하고 볼 수 있어서 좋다 여러 애플리케이션을 설치하지 않아도 이 어플리케이션 하나로 가격 비교를 할 수 있다	1
4	은행 관련 앱을 켰을때 자동으로 실행되는데 사실 정말 잘 보호가 되고있는건지 모르겠다 	1
4	소규모 커뮤니티를 스마트폰에서 즐길 수 있다 카카오톡의 단체채팅방 보다 편리하며 각 밴드마다 나 자신을 다르게 설정할 수 있어 좋다	1
5	실시간으로 업데이트되는 정보들을 한 눈에 확인할 수 있어서 아주 편리하다 기사들 뿐만 아니라 네이버 뮤직 지도 등 여러가지 활용할 것이 많다	1
4	데이터 연결 환경이라면 매우 오랜시간 통화해도 문제가 없어 좋은것 같다 그러나 데이터 감당이 안될수도	1
4	가장 많이 사용하는 검색 포털로서 메일 및 카페와의 연동도 용이하여 뉴스 및 블로그 등으로의 접근도 용이하여 유용하게 사용하고 있다 	1
5	좋다 요즘 여행때는 필수가 되었다 다른 어플도 많지만 이미 습관이 되어 잘쓰고있다 대중교통타앱이 필요없음	1
2	다운되어 있기는 하다 그런데 이 앱이 어떻게 작동하는지도 모르겠고 사용해 본 적은 별로 없다	0
2	느리고 불편하다 분명 페이스북 카카오스토리 인스타그램과 차별성은 있으나 눈에 띄지 않음	0
2	처음에 나왔을때는 직관적이고 아기자기한 게임을 자주 즐기게 되었는데 모든 모바일게임이 그렇듯 과금시스템과 반복적인 시스템때문에 질리게되었다	0
2	쓸때마다 바로바로 이용금액을 확잉할 수 있어서 좋기는 한데 총 잔액이 얼마남앗는지 그런기능들은 없는거 같아서 아쉽다	0
5	웹툰을 몰아서 보는 편인데 내가 본 회차가 표시되기 때문에 어디서부터 다시봐야할지 알려주어서 좋다 	1
4	쥐마켓은 사용해 본적은 없으나 웹 쇼핑몰을 앱으로 사용하기 위해서 최적화에 많이 신경썼을 것이고 간편한 구매 및 정보보기에 노력했을것이다	1
1	사용해 보지 않아서 잘 모르겠습니다  나중에 사용해 보고 평가하고 싶습니다 이상입니다	0
2	의 한형태지만 쓰지않는다 잠깐 사용한적은 있지만 재미를 찾지 못했다        	0
4	스마트폰이 발전함에 따라 더 쾌적하게 네이버 지도 앱을 사요요ㅏㄹ 수 있었던것같다 바쁜 한국 유저에게는 편리한 대중교통 정보와 가이드가 되어주는 역할을 한다고 생각한다 또한 길찾기에 에어뷰나 거리뷰를 통해 더 수월하게 해주는 점은 혁신적이라 생각한다	1
4	웹툰이 생각보다 재밌다는 걸 느끼게 해준 앱이다 매일매일 다양한 장르의 만화를 보고 있으면 시간가는줄 모르고 보게 된다	1
4	다른 카메라 어플과 크게 다른 것은 없지만 동영상 찍을 때 분할이 가능하다는 점이 가장 큰 차이점이자 장점인 것 같다	1
4	그냥 카메라에 있는 플래쉬를 사용하다가 이 앱을 알게되고 버튼 하나로 사용이 가능해서 편하고 좋았다	1
5	아이폰을 사용하기 전 안드로이드에서 사용하던 애플리케이션이다 굳이 통신사 애플리케이션에 들어가서 남은 데이터 통화 등을 확인하지 않아도 되서 정말 좋았다 그리고 위젯으로 설정해서 바로 볼 수 있는 점도 좋았다	1
4	사진 찍기 좋아하는 사람들이 많이들 사용하는 것 같은데 저는 사진 찍는 걸 좋아하긴 해도 남들한테 보여주고 싶은 마음은 없어서 사용을 안 하고 있습니다 유명인들이 많이 사용하니 일반인들도 많이 사용하는 것 같습니다	1
4	동창들이나 동아리 여러 모임들에서 밴드를 사용하고 있습니다 자유롭게 사진도 올리고 글도 게시할 수 있고 채팅도 할 수 있어 여러가지 좋은 점이 있습니다	1
4	지인들끼리간의 모임용으로 사용중  몇몆 이상한 가 있하나 대중적으로 잘된듯하다 종종사용중	1
2	사용하질 않아서 잘 모르겠습니다사용하질 않아서 잘 모르겠습니다사용하질 않아서 잘 모르겠습니다	0
2	대 아재 아지매들이 많이 사용하는것같다 대학교수님들의 학생들 가둬놓는 감옥 젊은 사람들에겐 별로 인듯하다	0
5	스마트폰사용자라면 누구나 사용하고 있는 보편화된 앱이지만  영상통화라든지  동영상전송의 용량부족이 아쉽다	1
