document	label
 배송 느렸지만 색 이뻐요	0
딱 혈색 좋아지는 ml 비비크림 색상	1
색 이쁘네 오 발색 좋아요	1
 핑크착색 혹은 핑크빛이 도는 레드를 극혐하는데 비 쥬얼 갑 색은 착색 그대로 빨강색이고 핑크빛이 거의 없어서 좋아요	1
검색용으로 사용하기 정말 편리하고 디자인도 깔끔하고 카테고리별로 보기 편하게 되어있어 좋습니다	1
 색상 예쁘고 잘 사용하고 있습니다.	1
바를 땐 매트 하지 않고 크리미하게 발리는데 바른 후 많이 매트 해지 네오. 그리고 지속력이 짧습니다.	0
 존예임 색상 별로 모아서 다 사고 있는 중	1
마음에 들어요 품질 포장도 잘 왔고요 저렴한 가격 구매해서 좋아내요 배송도 빠릅니다	1
 발색 샷 말고 실제 발라보고 구입할걸	0
두껍게 발리는데 색상 이쁨	1
딱 발랐을 땐 영리한 핑크빛이에요 착색 너무 핑크로 돼서 좀 그런데 예뻐요	0
색감이 무척이나 맘에 들고 저렴한 가격대비 품질도 좋습니다 다 쓰면 재구매할 것 같네요 추천 합니다	1
색 이쁘고 발색 잘 됨ㅋ 각질부각은 있음 그건 알아서 케어하세요ㅋ시리즈 5개 다 삼 다 좋음ㅋ	1
색감 가을 가을 천순 청순해요	1
 케이스도 이쁘고 배송 빠르고 발림성 부드럽고요 화사하니 봄에 딱 네오 잘 바르고 다니겠어요	1
색감 너무 이쁘네 오 다른 색도 구입하고 싶어요ㅎ	1
색상 좀 진하긴 하지만 가격대비 질감이나 지속력이 만족스럽습니다	0
사랑해요 삐아 진짜 내 생에 만난 최고의 립스틱 발색 굿 색상 굿 너무 좋아요 다른 립스틱에 비해 가성비가 갑	1
너무 좋아요 색상 예쁘고	1
휴대폰에 기본적으로 설치된 인터넷 어플로 인해 필요성을 느끼지 못하는 경우가 많지만 한자검색 기능등 다양한 검색기능이 편리하다는 장점이 있다 	0
생각보다 매트해요. 각질 잘 보여서... 발색은 이뻐요	0
 틴트로 이런 색감 나올 수 있다니 감동 ㅜㅜ	1
각질 부자라서 립케어가 시급하지만 색이 넘나 예뻐서... 세일해서 싸게 샀어요 배송 빠르네요	1
몽환적이랑 감각적을 샀는데 발색 좋아요 배송도 빨리 와 네오 아주 만족합니다	1
2호 색상 너무너무 예쁨 ㅜㅜㅜ	1
예쁩니다 색이 제가 원하는 색인데. 각질부각 심할 거 같기도 하고 일단 가격도 싸고 너무 좋아요ㅎㅎ 쓰면 또 재구매 하나 올 게 오 ㅇ	0
 지속력이 살짝 아쉽긴 하지만 이 가격 이 발색 이면 꽤 괜찮은 거 같음. 전체적으로 참 마음에 드는 쇼핑이었음	1
개인적으로는 구글보다는 네이버를 더 선호한다  한국 사이트라는 것도 있고 평소 컴퓨터를 할때에도 네이버를 자주이용한다	1
핸드폰의 저장공간을 가장 많이 차지하고 있는 사진을 엔드라이브에 올려서 용량을 많이 줄였다 뿐만 아니라 혼자 간직하고 싶은 사진을 엔드라이브에 올려놓고 핸드폰에서는 삭제하여 간직하고있다	1
겉은 뽀송하게 마무리되는데 바를 땐 촉촉해서 좋아요 ㅎㅎ 분위기 있는 메이크업에 어울려요. 살짝 아쉬운 점은 생각보다 바르니까 색상 많이 도 네오	0
 입술 발색 샷만큼은 아니지만 색깔 이쁩니다. 만족 만족	0
 배송 늦었지만 품질은 좋네요	0
두 색 너무 예뻐요 매트라고는 하지만 그렇게 매트하지도 않고 촉촉해서 좋습니다 이 가격 이런 뭘 리티 나올 수 없는 것 같은데 좋은 품질 구매할 수 있어서 좋았어요	1
 페리페라 잉크 더 벨벳 품질은 뭐 믿고 사는 거니까요 할인할 째 저렴하게 잘 샀어요 색상 아주 예쁨	1
그냐 뮈 쓸만한 정도 고 막 이쁘고 그런 건 아니에요 시간이 좀 지나면 자주 색상 바뀜니다요	0
 핑크베이스인 ㅇ 색상 정말 이뻐요	1
용량이 제한적인 것을 제외하면 언제 어디서든 데이터만 있다면 에서 폰으로 폰에서 로 마음대로 파일을 주고 받을 수 있어 편리하다	1
늘 쓰던 거라 저렴한 가격 잘 샀어요 ㅋㅋㅋ 색도 쨍하고 지속력도 좋아서 애장템입니다	1
다른 카메라 어플보다 필터 종류가 다양할 뿐만 아니라 필터의 질도 더 좋다 필터의 효과가 크면 화질이 나빠지는게 일반적인데 다른 어플보다 화질이 덜 나빠진다	1
 페리페라 처음 써보는데 너무 맘에 들어요.. 백화점 고가 템이랑 만족도가 비슷해요 그리고 핫핑크로 착색 안돼서 더 좋네요	1
색 너무 이쁘고 지속력 좋아요	1
색감 발림성 정말 짱입니다 그리고 같이 온 파우치도 정말 맘에 들어요 투명 파우치인데 지퍼팩처럼 이 아니라 자크가 있어서 오래 사용할 수 있을 거 같아요 __	1
30 중성 첫 구매 2015년 2월 초 제조일자도 최근 거고 품질에 하자 없고 만족 할인쿠폰 사용해서 좀 저렴하게 구매해서 좋아요 데일리로 써도 무난한 색상	1
바보 양산기  시간 잘감 시간 잘보내다가 시간놓치고 여친한테 맨날 혼나게 되는 앱 병맛쩔	1
 립밤을 발라고 건조하고 각질 있는 입술에는 별루 네오	0
생각보다 색상 어둡네 오.. 그래도 저렴해서 좋네요	0
감성적이 더 끌렸는데 막상 바르고 나니까 몽환적이 더 예뻐요 가격대비 마음에 듭니다	1
가을에 바르기 딱 좋은 색상 네오 색상 너무 마음에 들어요 다만 착색 기승전핑크라 별 하나 뺍니다	1
 말린장미색 너무 이뻐요 데일리로 하기에도 부담 없고요 근데 너무 매트해서 각질부각 돼요 ㅎ 각질정리 제대로 해야 할 듯요	0
 색상도 가격 배송도 너무 좋아요	1
 이글립스 라이블리 립 루주 품질이랑 같이 구매했어요 배송 하루 걸렸고요 요즘 붉은색에 꽂혀서 ㅋㅋㅋ 붉은 계열 두 개나 사버렸네 오 ㅎㅎ	1
12호인데 약간 쿨톤에 어울릴만한 야리야리한 색상 이예요 산홋빛 같아요 잘 쓸게요	1
매트한데 부드럽게 발려서 정말 좋아요 가격 싸게 잘 산듯 지적이랑 고혹적 이쁨	1
 색상 생각보다 어두워요 많이 매트하고요	0
 색상 이쁘고 지속력도 좋아요. 특유의 파우더 리한 마무리도 맘에 들고요. 근데 케이스색이랑 내용 색이랑 다르고..	1
 배송도 빠르고 좋은데 색상 생각보다 연해요 누드톤	0
잘 받았습니다. 사은품 으로 온 립 펜슬은 못 쓸 거 같고. 본 품질은 색상 이쁘네 오	0
새로 나온 적 시리즈 3도 정말 색상 잘 뽑아냈다는 생각이 드네요ㅎ	1
색 여러 색으로 살 걸 그랬어요 가격에 비해서 발림성도 좋고 발색도 좋습니다. 맥에 비해서는 지속력 떨어지지만 이 정도 가격에 품질이면 굉장히 만족해요	0
색감 좋은데 바르기 어려워요	1
발림은 좋으나 약간 건조 해요. 그리고 제가 생각했던 발색은 아니네 오 ㅠㅠ 아쉬워요	0
 글로스 수준의 발색 너무 실망이에요. 한번 발라보고 처박아놨어요	0
 배송 정말 엉망이네 오	0
역시나.. 너무 매트해서 잘 발리 지도 않고 각질관리 안 하곤 바를 수 없을 정도에 립스틱 개봉 순간 온데간데없이 뚜껑에 붙어있고 또 하나는 흔들흔들.. 색상는 그나마 맘에 듦	0
 색상 진짜 이쁘고 만족합니다	1
매트해요 색상 그렇게 이쁜지 모르겠어요	0
색깔 너무 이쁘고 좋은데요 입술이 약간 각질 있네요 가격대비 좋아요 다른 색도 몇 개 샀는데 바르고 립글로스 스 꼭 발라 줘야 돼요	0
몽환적은 은은한듯하면서 색상 이뻐요	1
 색상 예쁘고 너무 마음에 들어요	1
괜찮아요 색상 예쁘고	1
1 5호는 향 기 나서 조금 아쉬운 거 빼고 완전 만족	0
 배송 느린 거 말고는 아주 마음에 들어요 다른 색상 살까 고민 중	0
2호 5호 저번에 사서 너무 만족하면서 쓰고 있었는데 신상 나와서 사봤어요 색상 마음에 듭니다	1
 저렴하게 구입했어요 배송 빨랐고요 마음에 들어요 예쁜 색상 립스틱이에요 요즘 이런 색이 마음에 드네요	1
그러데이션 하기 어려운 점이 있긴 한데 전반적으로 색상 예쁘고 배송도 빨라서 마음에 듭니다 예쁘게 잘 쓸게요	1
 색상 역시나 마음에 드네요.	1
벨벳 시리즈 좋아해 사 샀어요 지속력 괜찮고 지난 것보다 좀 더 부드러운 느낌이네 오	1
두 가지 색을 주문했어요 색 톤도 이쁘고 매트하지만 땡김도 없고요 처음에 발림 부드럽고 바르고 나면 매트하지만 촉촉한듯해요	1
가끔씩 시간이 남을 때는 한다 최근에는 잘 하지 않는다 다소 재미가 떨어져서 지금은 거의 하지 않게 됬다	0
 촉촉함 발림 좋고 요일 다 요건 색상에 반험 ㅋㅋ 좋네ㅇ다른 색상 도사고 싶네요 ㅋㅋ 많이 파셔요	1
웹툰 마니아들에게는 하루에 한번이상은 꼭 열어보게 되는 앱 한가지 부족한 점은 회차를 찾을 수 있는 기능이 없어서 좀 아쉽다	1
발림 괜찮은데 색이 그 색이 아니네 오 화면하고 달라요	1
다음지도를 설치하고 버스와 지하철메뉴를 가장많이 쓴다                                    	1
인터넷으로 사니 저렴하고 좋네요 단 배송 조금 느린 것 같으니 참고해서 주문하시면 좋을 것 같네요 전 7일 만에 받았습니다	0
 색상도 발림성도 좋네오ㅋㅋ싸게 구매해서 걱정했는데 맘에 들어요 근데 지속력 좀 떨어지나보네오ㅠㅠ생각보다 촉촉해서 그런지 자주 바르게 돼요	0
두 번째로 구매하는 거지만 발색 그렇고 너무 예쁜 것 같아요 좋은 가격으로 구매해서 기분도 좋네요	1
사고팠던 건데 다른 거 주문하면서 2만 원 넘으면 뭐 준다길래 샀음 일단 색상 너무 이쁨 친구들도 다 이거 씀 다들 사세요	1
마음에 들어요 발색도 좋고 색도 이쁘고 케이스도 마음에 들어요 안 지워지는 건 아니고요 가격대비 만족하여 네오	1
 별로 별로에요 가격대비 색상 안 이쁨 괜히 샀다는 생각이 들어요 돈 아까워요	0
생기 충전은 원하던 색상 아니지만 전반적으로 발림은 좋아요	0
너무 예뻐요. 누구한테나 다 잘 어울릴 매트 레드 립스틱입니다	1
 입술에 발색도 잘되고 발림 이 정도면 괜찮은듯해요 가격 또한 저렴해서 색깔 별로 다 사고 싶어요	1
몽환적 샀는데 색이 정말 이뻐요. 발색 잘 되고요 좋은 가격 일 때 사서 더 좋고요 적극 추첨합니다	1
6개 샀어요 ㅋㅋㅋ 발색 쩔구요 오프라인보다 정말 싸고 2개 사면 무료배송 이니까 완전 개 개꿀이득 강추 합니다	1
두 톤째 쓰고 있어요 지속력 갑이고요 색상 엄청 예쁩니다 ㅋㅋㅋ	1
발랐을 때 바른 티도 안 나고 게다가 피부톤이 나처럼 좀 애매하다면 좀 웃긴 색상임아 잠깐 ㅋㅋㅋ 입술색 죽이 고 다시 발라 보니까 좀 청순해 보이기도 하넼ㅋㅋ 아니면 말고	0
색은 이쁜데 매트하다 보니 각질 부각이 잘 돼서 글로스 바르고 발라주는 게 좋을 듯	0
기존에 나왔던 품질도 사용해 어 좋아 구입한 신상인데 색상 고르지 않고 색이 뭉치듯 발림	0
 색상이 매우 만족합니다 몽환적 지적 색상 다 이뻐요 재구매 하고 싶네요	1
단독으로 바르기엔 메이크업 초보자인 저한테는 약간 어려울 거 같아서 비 쥬얼 갑이랑 같이 구매했습니다. 두 개 섞어서 바르면 너무 색상 예쁘네요 감사합니다	1
고혹적 색상 너무 이뻐요 발색도 좋고 음료 마실 때 컵에 많이 묻지도 않고 요 근래 산 립스틱 중 최고예요	1
깔 별로 구매했고 품질평이 워낙 좋아서 믿고 샀고요 동생이랑 맘에 드는 색상 나눠서 쓰려고요 가격도 너무 착하고 만족해요	1
너무 예뻐요 지속력 좋아요	1
 지속력 좋고 색깔도 이쁘네 오	1
발림 아주 좋고 색깔도이쁙니다	1
 색상 이 이쁘고 배송도 진짜 빠르네 오..	1
색깔 이쁩니다 텍스처랑 발림 굿	1
사진 찍기 좋아하는 사람들이 많이들 사용하는 것 같은데 저는 사진 찍는 걸 좋아하긴 해도 남들한테 보여주고 싶은 마음은 없어서 사용을 안 하고 있습니다 유명인들이 많이 사용하니 일반인들도 많이 사용하는 것 같습니다	1
매트한 질감이고 색도 예쁘게 발색 되네요. 가격도 저렴하고 배송도 빨랐습니다. 사은품으론 팩이 왔네요 다 마음에 들어요	1
 배송 좀 걸렸지만 품질은 좋아요	0
매혹적인 색상 입니다 진짜. ㅎㅎ 발색 좋아 잘 바릅니다만 매트함이 좀 있고 용기가 각이 져서 불편하긴 해요. 그래도 여러 개 진열해두면 멋져	1
 색상 예쁘고 발림 지속력도 괜찮습니다 재구매의 사 있음 단점이라면 좀 건조하단 거	1
 색상 생각보다 훨씬 어둡네 오 ㅜㅜ	0
색깔 너무 예뻐요 지속력 좀 떨어지지만 1플러스1으로 구매해서 만족해요	0
매트한데 발림성도 좋고 가을에 딱 맞는 색상네요 ㅎㅎ	1
 색상이 자연스럽고 발림 좋아요 그렇게 매트하지 않고 나름 부드럽게 오 구매평이 좋아서 주문해봤습니다	1
 저렴하게 잘 샀어요 배송 빠르고 다 쓰면 또 구매할게요	1
너무 예뻐요 1플러스1으로 저렴하게 샀는데 가격대비 질도 좋고 색도 예쁘고 잘 발려요 배송 빨라요	1
두 톤째 쓰고 있어요 지속력 갑이고요 색도 엄청 예쁩니다 ㅋㅋㅋ	1
믿고 사는 페리페라 잉크 시리즈 모양도 독특하고 가격대비 품질 떨어지지 않아서 다시 사고 싶은 아이에요...ㅎㅎㅎ	1
두 색상 믹스해서 바르니까 이뻐요 ㅋㅋㅋ	1
 저렴하게 사서 좋아요 색상 예뻐서 더 만족합니다	1
스마트폰이 생기고 나서 개인을 식별할 수 있는 기능이 있기에 금융면에서도 도움이 되는 부분이다 굳이 은행에 가지 않아도 를 이용하지 않아도 스마트폰으로 개인을 인증하고 거래 할 수 있다는 점이 대단하다고 생각한다	1
20대입니다 건성 두 달 사용 최근이에요 여주인공도 잉크 튜드만큼 이뻐요 착색도 잘되고 지속력 좋고 배송도 빠르고 잘 받았습니다	1
다른 립스틱과 같이 구입했는데 이 색상은 마음에 듭니다. 품질 포장 안전하게 잘 포장해주셨습니다.	1
 색상 이쁘고 저렴하게 샀어요	1
 페리페라 이름값하는군요 바를 때 기분 좋은 향도 나서 기분도 좋아져요 지속력 좋은 편입니다. 우선 가격이 너무 착해서 그게 더 좋아요	1
가성비 최고 색상 아주 예뻐요 새해 복 마닐 마니	1
 색상 이쁜 데다가 발색이 굉장히 맘에 들어요	1
전에 개인정보 빼간다고 난리났을 때 기존에 쓰던 손전등 지우고 이거 깔았는데 뭐 그냥 그렇습니다 불편한점 없이 쓰고 있습니다	1
매트하지도 않고 발색 잘 되고 너무 예뻐요	1
긍정적은 약간 형광펜 느낌이네 오 핑크보다 밝고 레드보다는 옅지만 처음에는 부담스러웠는데 계속 바르고 싶어지는 색상 인듯합니다 여름에 바르기 좋을 듯 요	1
데일리로 쓰려고 샀어요 ㅋㅋ 발색이 듣던 대로 아주 짱짱 맨입 네오 ㅋㅋㅋ잘 쓰겠습니다 배송 빨라요	1
 색상도 예쁘고 배송 빠릅니다	1
색은 무난하니 좋은데.. 지속력 떨어지긴 해요.	0
예전에 쓰던 립스틱이랑 색이 비슷해서 구매했는데 좀 더 매트했으면 더 좋을 거 같아요. 그리고 택배 와서 뚜껑 열자 말자 반지 같은 리본 바로 떨어지네 오.. 그냥 구매확정했어요	0
각질이 부각되긴 하지만 좋네요 이 가격 이 정도면 쓸만해요. 루주로도 구매해보고 싶어졌어요.	1
 저렴한 가격 예쁜 립스틱 정말 잘 구입했습니다. 딱 가을 겨울에 바르기 좋은 색깔입니다.	1
딸들 때문에 3개 구입했습니다 3 색상 모두 예뻐요 추천 합니다	1
너무 예쁩니다 색상 사진과 비슷하고요. 매트하면서도 잘 발립니다 이 가격에 립스틱 두 개를 사게 돼서 너무 좋네요	1
바를 때 좀 진득하게 발린다는 느낌 근데 바르자마자 색 쨍하게 발색 근데 좀 지나니 입술이 건조한 건 아닌데 뽀송뽀송 느낌 완전 독특 근데 컵에는 많이 묻어 나와서 아쉽ㅠ	1
 배송 빠르고 발색 잘 돼요 근데 넘나 진하 네오 좀 덜 진하면 더 예뻤을 듯 아쉽지만 싼맛에 써야죠	0
얼굴이 화사해지고 색이 밝아요. 근데 밀착력은 좀 떨어지는 것 같아요 퍼프 때문인가.. 내용물이 가득 들어있어서 웬만큼 쓸 때까진 양 조절 필요할 것 같아요	0
 발색 좋고 지속력도 괜찮아요 ㅎㅎ 색상 저랑 안 맞아서 잘 안 쓰지만 다른 것 두 개 같이 구매한 것은 좋아서 매일 그것만써욯ㅎ	0
가곅대비 좋아요 입술에 닿는 느낌도 좋고 아주 딱입니다 색상은하고 좋아요 다른 색상 사고 싶을 정도로 좋어요	1
매트하긴 한데 엄청 건조하고 그렇진 않아요 발림성 좋고 발색 좋고 색깔도 무지 예뻐요 만조 쿠	1
 색상이 너무 마음에 들어요 1플러스1이라 마음에 드는 색 모두 다 겟 해서 기분도 좋고요 이 품질은 매트한데 매트한 것에 비해 발림 좋습니다	1
봄 그 잉크 튜드 색상 잘 어울려용심쿵쥬의보다 예쯤	1
 지속력 좋은데 입술이 아플 정도로 당겨 요트고요	1
 품절대란 다워요 색상 발색 감촉 다 좋아요 근데 저는 커피잔의 안 묻어나는 틴트를 찾고 있는데 이건 묻어나요	1
계속 사용했던 거라 또 믿고 구매해서 예쁘게 잘 쓸게요 발림성 색감 다 좋아요	1
겨울에 잘 어울리는 색이네 오 색상 예뻐요	1
색은 정말 이쁜데 제 입술에서는 조금 지니면 각질 너무 많이 생기네 오 그 점이 아쉬워요 잘 맞았으면 다른 색도 샀을 거예요	0
사은품 주네요 감사 히히	1
 색상마다 특이하고 잘 발리고 좋네요	1
벨벳 라인 마음에 들어서 구매했어요 배송도 빠르고 가격 가장 저렴했어요 잘 사용할 개용	1
감탄연발이 제일 예쁜듯해요 핑크빛인데 살짝 톡톡 튀는 색상이면서 그렇다고 따로 놀지도 않는 예쁜 색상 이예요 ㅎㅎ야리야리 여자 색상 같아요	1
블루 그 둘러보다가 구매하게 됐어요. 진짜 페리페라답게 발색 쩔구요 세다기 색상 딱 제가 원하던 다홍 색이에요	1
너무너무 좋아요. 발림  색깔 다 좋아요	1
생각과 다르네 오. 얼마나 얇게 발라야 사진 같은 발색 나올지 모르겠어요... 기대했던 색상은 아닙니다.	0
 입술이 빨리 건조해집니다. 색은 예쁜데 그냥 딱 가격 입니다.	0
일단 배송도 빨랐고 품질의 발색 이뻐요 원래 매트한 타입이라 각질관리를 잘하고 발라야 합니다 그런데 발색 시간이 지나면 좀 어두운 핑크 같은 색상 나온다고해야되나ㅋㅋ	0
 틴트 양 조절이 힘들고 색상 홈페이지에 올라와 있는 사진과 많이 다르네 오ㅜㅜ 색상 끼가 많이 돕니다	0
색깔 다시 봤네 오 근데 맛과 향 좀 별론데 색은 좋아요 ㅎㅎ 가격대비 만족합니다	0
사무실 직원들도 이쁘다고 난리 네오. 제도 색상이 똑같을까 의문이었는데 본대로 기대한 대로 같은 색상 너무 좋았어요. 맘에 쏙 듭니다.. 감사해요. 잘 쓸게요	1
믿고 사는 페리페라 틴트 색상 진심 예뻐요	1
안드로이드폰에는 자체 내장된 경우가 많지만 아이폰의 경우엔 이 앱을 깔아 쓰면 편리합니다 특별한 기능이 있는 것 아니지만 그냥 편해요	1
너무 이뻐요 일단 1호랑 달리 오렌지가 감도는 레드색상 같은데 이것도 역시 색상 이뻐요 일호도 이쁜데 전 2호가 더 끌려요	1
두 번째 사용하는데 지적 색상 진짜 이뻐요	1
 색상 지속력 만족합니다.	1
 색상 그냥 그래요.	0
 배송 정말 빠르네 오... 색도 너무 이쁘고요 그런데 많이 매트해요 그래서 발림 좀.. 그것 빼면 용기도 이쁘고 좋으니 오	0
 색상 진짜 이뻐요 하나쯤은 꼭 있어야 할 색상랄까..ㅋㅋ 강추 합니다 마음에 들어요	1
나중에 지워지긴 하지만 발색 좋아요	1
두 개 사면 사은품 보내준다더니 틴트 두 개만 달랑 왔네요 소비자를 뭘로 보는 건지 불쾌한 게 오 틴트 색상 이쁜데..	1
 배송 시간이 좀 걸렸지만 좋아요 ㅎㅎㅎ	0
 색상 이쁘고 지속력도 좋아요. 특유의 파우더 리한 마무리도 맘에 들고요. 근데 케이스색상 내용 색상 다르고..	0
 추천 이용 색상근 밝게 오	1
 삐아 립스틱은 처음인데 텍스처가 신기해요 색깔도 너무 예쁘고ㅎㅎ 각질부각 조금 있는 거 빼고 마음에 들어요	0
 페리페라 페리스 잉크 더 벨벳을 좋아해서 종류 별로 다 사봤어요 발색 이만한 것도 없는 것 같아요 배송도 빠르고 좋네요	1
새로운 색이 나왔다길래 얼른 질렀네 오. 배송 빠르고요 색 예뻐요	1
6호 발색 사진과 다르고 상세정보에서 7호와 8호 싸이의 발색 정도에요. 대체 왜 발색 저렇게 찍었는지 모르겠어요	0
색 정말 이쁘고 지속력 좋아요	1
사은품 아로니아 캔디 꼼꼼 한 배송 감사드려요. 삐아 라스트 립스틱은 작년부터 5개째 재구매 해오고 있어요. 그만큼 추천 합니다.	1
너무 건조한 네오 색상 이뻐요	1
색깔 완전 맘에 듭니다 지속력 잘 모르겠지만 향도 좋고 다른 색도 더 사고 싶어요	0
색은 예뻐요 딱 베이스색상 입술 정리할 색 딘데 향 너무 ...	0
 색상도 너무 마음에 들고 배송 빨라서 좋았습니다	1
예매하기 편해서 자주 사용한다 예매를 하는데 있어서는 약간의 불편함이 존재하는것같다  더 간결해졌으면좋겠다	1
이 벨벳 타입 틴트들 다 예쁨 색이 너무 예쁘고 발색 겁나좋음 하지만 착색 다 핑크빛이라 아쉬움 그래도 이쁨 사세요	0
너무너무 좋아요 발색 짱	1
 코랄은 생각보다 입술이 덜 건조 해지 네오 ㅎ아요 발색 좋고 평소 좋아하는 색상에 싸요	1
 색상도 너무 맘에 들고 각질부각도 심하지 않네요. 이 가격 이 정도 퀄리티 리티 면 아주 훌륭해요	1
설치했다가 얼마 안가서 삭제 했다 네이버의 서비스들을 많이 이용하지도 않았고 크롬으로 인터넷을 하다보니까 이게 더 느린 느낌이었다	0
고혹적 색도 이쁘고 자극적보단 오래가 네오 발색 마음에 들어요	1
 품절대란은 그냥 색 발갛네 오 ㅎ잘 스며들어 지속력 좋아요	1
13호는 예쁜데 흰끼가 돌아서 대충 슥슥 바르면 안 되고 거울 보면서 좀 정성스레 발라야 하고요 12호는 제 톤에 안 맞네요. 코랄보다 색상 끼가 더 도는듯합니다.	0
대다수의 사람들이 사용하고 있어 많은 사람들과 소통하기에 좋고 직관적인 로 사용이 편리하다 	1
 저렴하게 잘 샀어요 맘에 듭니다 색도 예쁘고 지속력 좋아서 백화점 브랜드 못지않게 잘 사용 중입니다	1
음악 스트리밍 무제한을 사용하고있는데 굉장히 만족한다 최식은악 바로나온 음악을 들을수 있어서 좋다	1
4번은 핑크라고 되어있는데 너무 저랑 안 맞아서 다른 사람 주고 비 쥬얼 갑은 예쁜 다홍 느낌 입술각질 많은데도 안 건조하고 각질 안 일어나 네오 이건 재구매의 사 100	1
편리한 어플이지만 가끔 자기 위치 설정을 할 때 신뢰도가 떨어진다 하지만 대중교통 경로 등을 알려주는 기능은 좋다	1
건조 하지 않고 발림감 좋아요	0
넘넘 예뻐요 어쩜 발색 이리 이쁠 수 있나요 제가 색상을 많이 사용하는데 너무 이뻐요 발림성도 최고	1
색 이쁘고 질감 좋아요	1
시간때우기용으로 좋다 화장실에서 사용하긴 아주 좋지만 데이터의 진정성은 의심이 좀간다 진진하게 보단 재미로 사용하는게좋다	1
 지속력 좋아요 잘 쓸게요	1
 배송 좀 늦었지만 친구한테 잠깐 빌려봐서 너무 예뻐서 구매하게 되었고 그 품질 그대로 받았습니다.	0
강적 샀는데 발림성 좋고요 지속력은 아직 모르겠어요 테스트로 발라봐서.. 저렴한 가격 배송 빠름 품질은 발라봐야겠어요	1
색은 이쁜데 케이스도 조금 허술해 보이고 각질부각 조금 심한 편이고 향도 그냥 그래요 발림성이랑 색은 이쁘고 저렴해서 그냥저냥 추천이요	0
매혹적 주문했는데 색감 상당히 예뻐요. 근데 전 매트한 느낌이 좋은데 약간 부드러운 거 같고 잘 지워져요	1
 인생립까진 아니어도 저렴한 가격에 이 정도 발색 이면 미친 겁니다. 물론 묻어남과 지속력이 떨어질 몰라도 색상 발색 이쁩니다	1
두개샀 는데 화면 색상이랑 많이 다르네 오 1호는 핑크빛이 많이 나요 빨강색상 해서 샀는데 아니었어요 4호도 생각보다 색상 연해서...	0
그냥 사세요. 이건 말이 필요 없습니다. 입술에 착색시켜 놓고서 립밤 가볍게 얹어주면 각질부각 없고.. 그냥 사세요. 제발 사요.	1
밴드에 가입한 사람들끼리만 누릴 수 있는 대화방이어서 소식 전하기가 더 부담없이 좋은 앱이다	1
새로 출시된 품질 정말 좋아요 전 이 품질 더 좋은 것 같아요 발색이랑 지속력 둘 다 만점입니다	1
다 좋은데 쿨톤인 저에겐 색상 안 받는 듯 발림성 좋고 촉촉하긴 합니다 본인 톤에만 잘 맞춰서 구매하심 만 독하실 듯	0
예쁜 색상입니다. 많이 건조 해지 네오	0
기대한 것보다는 지속력이 그렇게 좋지는 않아요 그러나 색상 예뻐요 그리고 양 조절하는 게 좀 힘들어요. 그러데이션 하긴 쉬워요 대체로 마음에 들어요	1
요즘같이 셀카를 많이 찍는 시대에는 꼭 필요한 앱인거 같은 생각이 든다 사용해보고 싶다	0
 촉촉하고 발색 잘 돼요	1
무슨 색상 나오는 건 맞나 싶을 정도로 그냥 내 입술색상.. 바른 건지 안 바른 건지. ㅎㅎ ㅎㅎ ㅎ	0
매트한 립스틱 찾았는데 좋아요 각질부각 조금 있지만 괜찮아요 다른 색도 사고싶어요ㅎㅎ	0
 색상가 아주 좋아요	1
사고 싶던 색상이었는데 제가 사는 동네는 품절이라 인터넷으로 알아봐서 샀어요 빠른 배송 원하던 봄 립색상라 만족합니다	1
기존에 쓰던 파운데이션보다 커버력 좋은 듯 색상 좋네요	1
지하철로 이동할때면 무조건 이 앱을 켠다 가장 좋은점은 빠른환승 플랫폼이 어딘지 알려주는것과 시간대별로 검색이 가능하다는 점이다 하지만 시시각각 변하는 지하철상황의 변동까지는 알려주지않아 아쉽다	1
색이 좀 비슷한 감이 있는데 그래도 이뻐요 왜 유명한지 알겠더라고요 근데 맛이라고 해야 하나.. 향 아무튼 좀.. 그거 빼고는 좋아요	0
색 예뻐요 조금 매트한 편하지만 각질부각 별로 없어요	1
건조 하긴 하지만 색상 이쁩니다 지속력도 최고입니다	1
좋아요 잘 쓰고 있어요 근데 착색 주름에 끼는.. 느낌이 약간 있어서 립글로스 시랑 같이 쓰고 있어요	0
매혹적 긍정적 구매했는데 무료 배송 1플러스1 싸게 잘 샀어요 특히 봄이라 그런지 매혹적 이쁘네오ㅎㅎ	1
매트하고 색상 특이해서 좋은데 입술끼임이 좀 심해요 그래도 지속력도 좋고 가격대비 짱짱입니다	1
 배송 아쉬웠지만 저렴하게 구매해서 만족합니다	0
 지속력이 살짝 아쉽긴 하지만 이 가격에 이 발색 이면 꽤 괜찮은 거 같음. 전체적으로 참 마음에 드는 쇼핑이었음	1
 색상 예쁘고 지속력이 좋아요	1
립 잘 발리는데 색상 잘못 고름 우이씨오로어어러러루추러러루러랴러루ㅜ으치치아유유차추르 러첯칠	0
 인생아이템 찾음.. 입술이 검은 편에 건조해서 매트립은 절대 못 바르는데 이건 대박이네요. 착색 진짜 잘 돼요. 색상 물론 너무 마음에 들고.. 왜 진작 안 썼을까ㅜㅜ	1
물에 기에 색상 이쁜지 잘 모르기 우나 상대방이 마음에 든다 하니 만족합니다 빠른 배송도 맘에 들어요	1
